job_id	operator	deleg_ops
w102:561	bitwise_or.Scalar	0
w102:562	select_scatter	6
w102:563	acosh.out	1
w102:564	pow.Scalar_out	1
w102:565	where.self	1
w102:567	fmod.Scalar	1
w102:568	max.dim_max	3
w102:569	logical_or.out	1
w102:570	atan.out	0
w102:571	unsqueeze_copy	2
w102:572	max	1
w102:573	_log_softmax.out	1
w102:574	ne.Scalar_out	2
w102:575	native_group_norm	1
w102:576	cosh.out	1
w102:577	div.out	1
w102:578	_pdist_forward	0
w102:580	clone	1
w102:581	logical_not	1
w102:582	reflection_pad1d.out	6
w102:583	arange.out	1
w102:585	sin.out	1
w102:586	_cdist_forward	0
w102:587	mul.Scalar	1
w102:588	sub.Scalar	0
w102:589	atan2.out	0
w102:591	log.out	1
w102:594	bitwise_xor.Scalar	0
w102:595	tan.out	1
w102:596	replication_pad2d.out	8
w102:202	pixel_unshuffle	4
w102:266	native_group_norm	1
w102:300	sum.IntList_out	1
w102:357	sub.Scalar	0
w102:450	sub.out	3
w102:600	cumsum.out	1
w102:601	reflection_pad2d.out	12
w102:602	any.dims_out	0
w102:457	pow.Tensor_Tensor_out	2
w102:584	fmod.Tensor_out	2
w102:604	clamp.Tensor_out	1
w102:605	any.dims_out	1
w102:606	where.self_out	1
w102:607	_fft_r2c	0
w102:609	erf.out	1
w102:610	logical_and.out	1
w102:611	log2.out	1
w102:612	native_layer_norm	1
w102:613	copy	1
w102:615	slice_scatter	1
w102:616	_native_batch_norm_legit_no_training	1
w102:617	pixel_unshuffle	4
w102:618	rsqrt.out	1
w102:619	t_copy	2
w102:620	abs.out	1
w102:621	var.correction	1
w102:622	logical_xor.out	1
w102:623	logit	11
w102:624	bitwise_and.Tensor_out	1
w102:625	ceil.out	1
w102:626	add.Scalar	1
w102:627	leaky_relu.out	1
w102:628	log10.out	1
w102:629	clamp.out	1
w102:630	argmax.out	1
w102:631	_upsample_bilinear2d_aa.out	0
w102:632	bitwise_right_shift.Tensor_Scalar	0
w102:633	floor_divide.out	1
w102:634	log1p.out	1
w102:636	masked_scatter	0
w102:638	unbind_copy.int	0
w102:640	gt.Scalar_out	2
w102:641	var_mean.correction	1
w102:642	floor_divide	1
w102:643	any.all_out	1
w102:645	addmm.out	1
w102:646	bitwise_left_shift.Tensor_Scalar_out	1
w102:647	exp.out	1
w102:648	prod	1
w102:651	max.unary_out	1
w102:652	logical_xor	0
w102:653	ne.Tensor_out	2
w102:655	bitwise_or.Tensor_out	1
w102:656	unfold_copy	1
w102:657	acos.out	1
w102:658	bitwise_left_shift.Tensor_out	0
w102:659	bitwise_xor.Tensor_out	1
w102:660	tril.out	8
w102:662	prod.int_out	1
w102:664	pixel_unshuffle	4
w102:665	bitwise_and.Scalar_out	2
w102:666	expand_copy	2
w102:667	_adaptive_avg_pool2d	1
w102:668	narrow_copy	0
w102:669	bitwise_right_shift.Tensor_out	0
w102:670	pow.Tensor_Scalar_out	1
w102:671	remainder.Scalar	0
w102:672	grid_sampler_2d	1
w102:673	bitwise_left_shift.Tensor_Scalar	0
w102:674	replication_pad3d.out	9
w102:675	bitwise_and.Scalar	1
w102:676	logical_and	0
w102:677	neg.out	1
w102:678	slice_copy.Tensor	1
w102:679	relu	1
w102:680	mean.dtype_out	1
w102:681	sub.out	1
w102:683	constant_pad_nd	1
w102:687	_native_batch_norm_legit.no_stats	1
w102:688	pow.Tensor_Tensor_out	1
w102:689	replication_pad1d.out	3
w102:690	tanh.out	1
w102:694	flip	1
w102:695	ge.Scalar_out	2
w102:696	alias_copy	2
w102:697	atanh.out	1
w102:698	remainder.Scalar_out	0
w102:699	lift_fresh_copy	1
w102:700	select_copy.int	1
w102:701	ge.Tensor_out	2
w102:702	bitwise_right_shift.Tensor_Scalar_out	1
w102:703	maximum.out	1
w102:704	div.Scalar	1
w102:706	transpose_copy.int	2
w102:707	hardtanh	1
w102:708	roll	6
w102:709	div.out_mode	1
w102:711	min	1
w102:712	permute_copy	1
w102:713	mm.out	1
w102:714	sqrt.out	2
w102:715	repeat	1
w102:717	eq.Scalar_out	2
w102:718	asinh.out	1
w102:719	narrow_copy	0
w102:720	expm1.out	0
w102:722	logical_not.out	2
w102:723	convolution	1
w102:725	glu.out	4
w102:726	logical_or	0
w102:727	remainder.Tensor_out	0
w102:729	squeeze_copy.dims	2
w102:730	le.Scalar_out	1
w102:608	prod.out	1
w102:637	linear.out	4
w102:721	amax.out	1
w102:728	native_group_norm	1
w102:733	floor.out	1
w102:734	lt.Tensor_out	2
w102:735	amin.out	1
w102:736	round.out	0
w102:737	cos.out	1
w102:738	linear	3
w102:739	sinh.out	1
w102:740	lt.Scalar_out	2
w102:743	mul.out	1
w102:744	hardtanh.out	1
w102:745	view_copy	1
w102:746	fmod.Scalar_out	1
w102:747	abs	1
w102:748	sign.out	1
w102:749	detach_copy	0
w102:750	zeros.out	1
w102:752	split_copy.Tensor	0
w102:756	eq.Tensor_out	2
w102:758	native_layer_norm	1
w102:759	ones.out	1
w102:760	var.correction_out	2
w102:761	index_put	2
w102:763	logit.out	10
w102:764	reciprocal.out	1
w102:765	diagonal_copy	1
w102:767	index.Tensor_out	2
w102:768	full.out	1
w102:769	masked_fill.Scalar	2
w102:770	fill.Scalar	1
w102:771	bitwise_not.out	1
w102:772	narrow_copy.out	0
w102:774	isinf	1
w102:775	mean	1
w102:776	squeeze_copy.dim	2
w102:777	split_with_sizes_copy	2
w102:779	div.Scalar_mode	0
w102:780	argmin.out	1
w102:781	gt.Tensor_out	2
w103:0	narrow_copy	0
w103:1	bitwise_right_shift.Tensor_out	1
w103:2	pow.Tensor_Scalar_out	1
w103:3	remainder.Scalar	0
w103:5	bitwise_left_shift.Tensor_Scalar	0
w103:6	replication_pad3d.out	9
w103:7	bitwise_and.Scalar	1
w103:8	logical_and	0
w103:9	neg.out	1
w103:10	slice_copy.Tensor	1
w103:11	relu	1
w103:12	mean.dtype_out	1
w103:13	sub.out	1
w103:15	constant_pad_nd	1
w103:19	_native_batch_norm_legit.no_stats	1
w103:20	pow.Tensor_Tensor_out	1
w103:21	replication_pad1d.out	3
w103:22	tanh.out	1
w103:26	flip	1
w103:27	ge.Scalar_out	2
w103:28	alias_copy	2
w103:29	atanh.out	1
w103:30	remainder.Scalar_out	0
w103:31	lift_fresh_copy	1
w103:32	select_copy.int	1
w103:34	bitwise_right_shift.Tensor_Scalar_out	1
w103:35	maximum.out	2
w103:36	div.Scalar	1
w103:38	transpose_copy.int	2
w103:39	hardtanh	1
w103:40	roll	6
w103:43	min	1
w103:44	permute_copy	1
w103:45	mm.out	1
w103:46	sqrt.out	1
w103:47	repeat	1
w103:49	eq.Scalar_out	2
w103:50	asinh.out	1
w103:51	narrow_copy	0
w103:52	expm1.out	0
w103:53	amax.out	1
w103:54	logical_not.out	2
w103:55	convolution	1
w103:57	glu.out	6
w103:58	logical_or	0
w103:59	remainder.Tensor_out	0
w103:60	native_group_norm	1
w103:61	squeeze_copy.dims	2
w103:62	le.Scalar_out	2
w103:65	floor.out	1
w103:66	lt.Tensor_out	2
w103:67	amin.out	1
w103:68	round.out	0
w103:69	cos.out	1
w103:70	linear	6
w103:71	sinh.out	1
w103:72	lt.Scalar_out	2
w103:75	mul.out	1
w103:76	hardtanh.out	1
w103:77	view_copy	1
w103:78	fmod.Scalar_out	1
w103:79	abs	1
w103:80	sign.out	1
w103:81	detach_copy	0
w103:82	zeros.out	1
w103:84	split_copy.Tensor	0
w103:85	minimum.out	1
w103:88	eq.Tensor_out	2
w103:90	native_layer_norm	1
w103:91	ones.out	1
w103:92	var.correction_out	2
w103:93	index_put	2
w103:94	sum.IntList_out	1
w103:95	logit.out	12
w103:96	reciprocal.out	1
w103:97	diagonal_copy	1
w103:99	index.Tensor_out	2
w103:100	full.out	1
w103:101	masked_fill.Scalar	2
w103:102	fill.Scalar	1
w103:103	bitwise_not.out	1
w103:104	narrow_copy.out	0
w103:106	isinf	1
w103:107	mean	1
w103:108	squeeze_copy.dim	2
w103:109	split_with_sizes_copy	2
w103:110	bitwise_or.Scalar_out	0
w103:111	div.Scalar_mode	0
w103:112	argmin.out	1
w103:113	gt.Tensor_out	2
w103:114	min.dim_min	3
w103:115	stack	2
w103:116	gelu.out	1
w103:117	rsub.Scalar	2
w103:118	bmm.out	1
w103:119	le.Tensor_out	1
w103:120	reflection_pad2d	12
w103:121	sigmoid.out	1
w103:122	trunc.out	0
w103:123	asin.out	1
w103:124	bitwise_or.Scalar	0
w103:125	select_scatter	6
w103:126	acosh.out	1
w103:127	pow.Scalar_out	1
w103:128	where.self	1
w103:130	fmod.Scalar	1
w103:131	max.dim_max	3
w103:132	logical_or.out	1
w103:133	atan.out	0
w103:134	unsqueeze_copy	2
w103:135	max	1
w103:136	_log_softmax.out	1
w103:137	ne.Scalar_out	2
w103:138	native_group_norm	1
w103:139	cosh.out	1
w103:140	div.out	1
w103:141	_pdist_forward	0
w103:143	clone	1
w103:144	logical_not	1
w103:145	reflection_pad1d.out	6
w103:146	arange.out	1
w103:147	fmod.Tensor_out	2
w103:148	sin.out	1
w103:149	_cdist_forward	0
w103:150	mul.Scalar	1
w103:151	sub.Scalar	0
w103:152	atan2.out	0
w103:154	log.out	1
w103:157	bitwise_xor.Scalar	0
w103:158	tan.out	1
w103:159	replication_pad2d.out	6
w103:162	max_pool2d_with_indices_backward.grad_input	1
w103:163	cumsum.out	1
w103:164	reflection_pad2d.out	12
w103:165	any.dims_out	0
w103:167	clamp.Tensor_out	2
w103:168	any.dims_out	0
w103:169	where.self_out	1
w103:170	_fft_r2c	0
w103:172	erf.out	1
w103:173	logical_and.out	1
w103:174	log2.out	1
w103:175	native_layer_norm	1
w103:178	slice_scatter	1
w103:179	_native_batch_norm_legit_no_training	1
w103:180	pixel_unshuffle	4
w103:181	rsqrt.out	1
w103:182	t_copy	2
w103:183	abs.out	1
w103:184	var.correction	1
w103:185	logical_xor.out	0
w103:186	logit	10
w103:187	bitwise_and.Tensor_out	1
w103:188	ceil.out	1
w103:189	add.Scalar	1
w103:190	leaky_relu.out	1
w103:191	log10.out	1
w103:192	clamp.out	1
w103:193	argmax.out	1
w103:194	_upsample_bilinear2d_aa.out	0
w103:195	bitwise_right_shift.Tensor_Scalar	0
w103:196	floor_divide.out	1
w103:197	log1p.out	1
w103:199	masked_scatter	0
w103:201	unbind_copy.int	0
w103:203	gt.Scalar_out	2
w103:204	var_mean.correction	1
w103:206	any.all_out	1
w103:208	addmm.out	1
w103:209	bitwise_left_shift.Tensor_Scalar_out	0
w103:210	exp.out	1
w103:211	prod	1
w103:213	scatter_add.out	0
w103:214	max.unary_out	1
w103:215	logical_xor	0
w103:216	ne.Tensor_out	2
w103:218	bitwise_or.Tensor_out	2
w103:219	unfold_copy	1
w103:220	acos.out	1
w103:221	bitwise_left_shift.Tensor_out	0
w103:222	bitwise_xor.Tensor_out	2
w103:223	tril.out	8
w103:225	prod.int_out	2
w103:226	min.unary_out	1
w103:227	pixel_unshuffle	4
w103:228	bitwise_and.Scalar_out	2
w103:229	expand_copy	2
w103:230	_adaptive_avg_pool2d	1
w103:231	narrow_copy	0
w103:232	bitwise_right_shift.Tensor_out	1
w103:233	pow.Tensor_Scalar_out	1
w103:234	remainder.Scalar	0
w103:236	bitwise_left_shift.Tensor_Scalar	0
w103:237	replication_pad3d.out	9
w103:238	bitwise_and.Scalar	1
w103:239	logical_and	0
w103:240	neg.out	1
w103:241	slice_copy.Tensor	1
w103:242	relu	1
w103:243	mean.dtype_out	1
w103:244	sub.out	1
w103:245	isnan	1
w103:246	constant_pad_nd	1
w103:250	_native_batch_norm_legit.no_stats	1
w103:251	pow.Tensor_Tensor_out	1
w103:252	replication_pad1d.out	5
w103:253	tanh.out	1
w103:257	flip	1
w103:258	ge.Scalar_out	2
w103:259	alias_copy	2
w103:260	atanh.out	1
w103:261	remainder.Scalar_out	0
w103:262	lift_fresh_copy	1
w103:263	select_copy.int	1
w103:264	ge.Tensor_out	2
w103:265	bitwise_right_shift.Tensor_Scalar_out	1
w103:266	maximum.out	1
w103:267	div.Scalar	1
w103:269	transpose_copy.int	2
w103:270	hardtanh	1
w103:271	roll	5
w103:272	div.out_mode	1
w103:274	min	1
w103:275	permute_copy	1
w103:276	mm.out	1
w103:277	sqrt.out	1
w103:278	repeat	1
w103:280	eq.Scalar_out	2
w103:281	asinh.out	1
w103:282	narrow_copy	0
w103:283	expm1.out	0
w103:284	amax.out	1
w103:285	logical_not.out	2
w103:286	convolution	1
w103:288	glu.out	4
w103:289	logical_or	0
w103:290	remainder.Tensor_out	0
w103:292	squeeze_copy.dims	2
w103:293	le.Scalar_out	2
w103:41	div.out_mode	1
w103:64	topk.values	3
w103:171	prod.out	1
w103:200	linear.out	4
w103:205	floor_divide	1
w103:291	native_group_norm	1
w103:296	floor.out	1
w103:297	lt.Tensor_out	2
w103:299	round.out	0
w103:300	cos.out	1
w103:301	linear	3
w103:302	sinh.out	1
w103:303	lt.Scalar_out	2
w103:306	mul.out	1
w103:307	hardtanh.out	1
w103:308	view_copy	1
w103:309	fmod.Scalar_out	1
w103:310	abs	1
w103:311	sign.out	1
w103:312	detach_copy	0
w103:313	zeros.out	1
w103:315	split_copy.Tensor	0
w103:316	minimum.out	3
w103:317	bitwise_xor.Scalar_out	0
w103:319	eq.Tensor_out	2
w103:321	native_layer_norm	1
w103:322	ones.out	1
w103:323	var.correction_out	2
w103:324	index_put	2
w103:325	sum.IntList_out	1
w103:326	logit.out	10
w103:327	reciprocal.out	1
w103:328	diagonal_copy	1
w103:330	index.Tensor_out	2
w103:331	full.out	1
w103:332	masked_fill.Scalar	2
w103:333	fill.Scalar	1
w103:334	bitwise_not.out	1
w103:335	narrow_copy.out	0
w103:338	mean	1
w103:339	squeeze_copy.dim	2
w103:340	split_with_sizes_copy	2
w103:341	bitwise_or.Scalar_out	0
w103:342	div.Scalar_mode	0
w103:343	argmin.out	1
w103:344	gt.Tensor_out	2
w103:345	min.dim_min	3
w103:346	stack	1
w103:347	gelu.out	1
w103:348	rsub.Scalar	2
w103:349	bmm.out	1
w103:350	le.Tensor_out	2
w103:351	reflection_pad2d	12
w103:352	sigmoid.out	1
w103:353	trunc.out	0
w103:354	asin.out	1
w103:355	bitwise_or.Scalar	0
w103:356	select_scatter	6
w103:357	acosh.out	1
w103:358	pow.Scalar_out	1
w103:359	where.self	1
w103:361	fmod.Scalar	1
w103:363	logical_or.out	1
w103:364	atan.out	0
w103:365	unsqueeze_copy	2
w103:366	max	1
w103:367	_log_softmax.out	1
w103:368	ne.Scalar_out	2
w103:370	cosh.out	1
w103:371	div.out	2
w103:372	_pdist_forward	0
w103:374	clone	1
w103:375	logical_not	1
w103:376	reflection_pad1d.out	6
w103:377	arange.out	1
w103:378	fmod.Tensor_out	1
w103:379	sin.out	1
w103:380	_cdist_forward	0
w103:381	mul.Scalar	1
w103:382	sub.Scalar	0
w103:383	atan2.out	0
w103:385	log.out	1
w103:388	bitwise_xor.Scalar	0
w103:389	tan.out	1
w103:390	replication_pad2d.out	6
w103:393	max_pool2d_with_indices_backward.grad_input	1
w103:394	cumsum.out	1
w103:395	reflection_pad2d.out	12
w103:396	any.dims_out	0
w103:398	clamp.Tensor_out	1
w103:399	any.dims_out	0
w103:401	_fft_r2c	0
w103:402	prod.out	1
w103:403	erf.out	1
w103:404	logical_and.out	0
w103:405	log2.out	1
w103:406	native_layer_norm	1
w103:409	slice_scatter	1
w103:410	_native_batch_norm_legit_no_training	1
w103:411	pixel_unshuffle	4
w103:412	rsqrt.out	1
w103:413	t_copy	2
w103:414	abs.out	1
w103:415	var.correction	1
w103:416	logical_xor.out	1
w103:417	logit	11
w103:418	bitwise_and.Tensor_out	2
w103:419	ceil.out	1
w103:420	add.Scalar	1
w103:421	leaky_relu.out	1
w103:422	log10.out	1
w103:423	clamp.out	1
w103:424	argmax.out	1
w103:425	_upsample_bilinear2d_aa.out	0
w103:426	bitwise_right_shift.Tensor_Scalar	0
w103:427	floor_divide.out	1
w103:428	log1p.out	1
w103:429	_softmax.out	1
w103:430	masked_scatter	0
w103:432	unbind_copy.int	0
w103:434	gt.Scalar_out	2
w103:435	var_mean.correction	1
w103:436	floor_divide	1
w103:437	any.all_out	1
w103:439	addmm.out	1
w103:440	bitwise_left_shift.Tensor_Scalar_out	1
w103:441	exp.out	1
w103:442	prod	1
w103:446	logical_xor	0
w103:447	ne.Tensor_out	2
w103:449	bitwise_or.Tensor_out	1
w103:450	unfold_copy	1
w103:451	acos.out	1
w103:452	bitwise_left_shift.Tensor_out	1
w103:454	tril.out	8
w103:456	prod.int_out	1
w103:458	pixel_unshuffle	5
w103:459	bitwise_and.Scalar_out	2
w103:460	expand_copy	2
w103:461	_adaptive_avg_pool2d	1
w103:462	narrow_copy	0
w103:463	bitwise_right_shift.Tensor_out	1
w103:464	pow.Tensor_Scalar_out	1
w103:465	remainder.Scalar	0
w103:467	bitwise_left_shift.Tensor_Scalar	0
w103:468	replication_pad3d.out	9
w103:470	logical_and	0
w103:471	neg.out	1
w103:472	slice_copy.Tensor	0
w103:473	relu	1
w103:474	mean.dtype_out	1
w103:475	sub.out	1
w103:477	constant_pad_nd	1
w103:481	_native_batch_norm_legit.no_stats	1
w103:482	pow.Tensor_Tensor_out	1
w103:483	replication_pad1d.out	3
w103:484	tanh.out	1
w103:488	flip	1
w103:489	ge.Scalar_out	2
w103:490	alias_copy	2
w103:491	atanh.out	1
w103:492	remainder.Scalar_out	0
w103:493	lift_fresh_copy	1
w103:494	select_copy.int	1
w103:496	bitwise_right_shift.Tensor_Scalar_out	1
w103:497	maximum.out	1
w103:498	div.Scalar	1
w103:500	transpose_copy.int	2
w103:501	hardtanh	1
w103:502	roll	6
w103:503	div.out_mode	1
w103:505	min	1
w103:506	permute_copy	1
w103:507	mm.out	1
w103:508	sqrt.out	1
w103:509	repeat	1
w103:511	eq.Scalar_out	2
w103:512	asinh.out	1
w103:513	narrow_copy	0
w103:514	expm1.out	0
w103:516	logical_not.out	2
w103:517	convolution	1
w103:519	glu.out	6
w103:520	logical_or	0
w103:521	remainder.Tensor_out	0
w103:522	native_group_norm	1
w103:523	squeeze_copy.dims	2
w103:526	topk.values	3
w103:527	floor.out	1
w103:529	amin.out	1
w103:530	round.out	0
w103:531	cos.out	1
w103:532	linear	3
w103:533	sinh.out	1
w103:534	lt.Scalar_out	2
w103:537	mul.out	1
w103:538	hardtanh.out	1
w103:539	view_copy	1
w103:540	fmod.Scalar_out	1
w103:541	abs	1
w103:542	sign.out	1
w103:543	detach_copy	0
w103:544	zeros.out	1
w103:546	split_copy.Tensor	0
w103:547	minimum.out	1
w103:550	eq.Tensor_out	2
w103:552	native_layer_norm	1
w103:553	ones.out	1
w103:554	var.correction_out	1
w103:555	index_put	2
w103:556	sum.IntList_out	1
w103:557	logit.out	11
w103:558	reciprocal.out	1
w103:559	diagonal_copy	1
w103:561	index.Tensor_out	2
w103:562	full.out	1
w103:563	masked_fill.Scalar	2
w103:564	fill.Scalar	1
w103:565	bitwise_not.out	1
w103:566	narrow_copy.out	0
w103:569	mean	1
w103:570	squeeze_copy.dim	2
w103:571	split_with_sizes_copy	2
w103:572	bitwise_or.Scalar_out	0
w103:573	div.Scalar_mode	0
w103:574	argmin.out	1
w103:575	gt.Tensor_out	1
w103:576	min.dim_min	3
w103:577	stack	2
w103:578	gelu.out	1
w103:579	rsub.Scalar	2
w103:580	bmm.out	1
w103:581	le.Tensor_out	1
w103:582	reflection_pad2d	14
w103:583	sigmoid.out	1
w103:584	trunc.out	0
w103:585	asin.out	1
w103:586	bitwise_or.Scalar	0
w103:587	select_scatter	6
w103:588	acosh.out	1
w103:589	pow.Scalar_out	1
w103:590	where.self	1
w103:592	fmod.Scalar	1
w103:593	max.dim_max	3
w103:594	logical_or.out	0
w103:595	atan.out	0
w103:596	unsqueeze_copy	2
w103:598	_log_softmax.out	1
w103:599	ne.Scalar_out	2
w103:601	cosh.out	1
w103:602	div.out	1
w103:603	_pdist_forward	0
w103:605	clone	1
w103:606	logical_not	1
w103:607	reflection_pad1d.out	6
w103:608	arange.out	1
w103:609	fmod.Tensor_out	1
w103:610	sin.out	1
w103:611	_cdist_forward	0
w103:612	mul.Scalar	1
w103:613	sub.Scalar	0
w103:614	atan2.out	0
w103:616	log.out	2
w103:619	bitwise_xor.Scalar	0
w103:620	tan.out	1
w103:621	replication_pad2d.out	6
w103:624	max_pool2d_with_indices_backward.grad_input	1
w103:298	amin.out	1
w103:362	max.dim_max	3
w103:369	native_group_norm	1
w103:400	where.self_out	1
w103:600	native_group_norm	1
w103:625	cumsum.out	1
w103:626	reflection_pad2d.out	12
w103:627	any.dims_out	0
w103:629	clamp.Tensor_out	1
w103:630	any.dims_out	0
w103:631	where.self_out	1
w103:632	_fft_r2c	0
w103:633	prod.out	1
w103:634	erf.out	1
w103:635	logical_and.out	1
w103:636	log2.out	1
w103:637	native_layer_norm	1
w103:640	slice_scatter	1
w103:641	_native_batch_norm_legit_no_training	1
w103:642	pixel_unshuffle	5
w103:643	rsqrt.out	1
w103:644	t_copy	2
w103:645	abs.out	1
w103:646	var.correction	1
w103:647	logical_xor.out	0
w103:648	logit	10
w103:649	bitwise_and.Tensor_out	1
w103:650	ceil.out	1
w103:651	add.Scalar	1
w103:652	leaky_relu.out	1
w103:653	log10.out	1
w103:654	clamp.out	1
w103:655	argmax.out	1
w103:656	_upsample_bilinear2d_aa.out	0
w103:657	bitwise_right_shift.Tensor_Scalar	0
w103:659	log1p.out	1
w103:660	_softmax.out	1
w103:661	masked_scatter	0
w103:663	unbind_copy.int	0
w103:665	gt.Scalar_out	2
w103:666	var_mean.correction	1
w103:667	floor_divide	1
w103:668	any.all_out	1
w103:670	addmm.out	1
w103:671	bitwise_left_shift.Tensor_Scalar_out	1
w103:672	exp.out	1
w103:673	prod	1
w103:676	max.unary_out	1
w103:677	logical_xor	0
w103:678	ne.Tensor_out	1
w103:680	bitwise_or.Tensor_out	2
w103:681	unfold_copy	1
w103:682	acos.out	1
w103:683	bitwise_left_shift.Tensor_out	1
w103:684	bitwise_xor.Tensor_out	1
w103:685	tril.out	8
w103:686	elu.out	1
w103:687	prod.int_out	1
w103:688	min.unary_out	1
w103:689	pixel_unshuffle	4
w103:691	expand_copy	2
w103:692	_adaptive_avg_pool2d	1
w103:693	narrow_copy	0
w103:694	bitwise_right_shift.Tensor_out	1
w103:695	pow.Tensor_Scalar_out	2
w103:696	remainder.Scalar	0
w103:697	grid_sampler_2d	1
w103:698	bitwise_left_shift.Tensor_Scalar	0
w103:699	replication_pad3d.out	11
w103:700	bitwise_and.Scalar	1
w103:701	logical_and	0
w103:702	neg.out	1
w103:703	slice_copy.Tensor	0
w103:705	mean.dtype_out	2
w103:706	sub.out	1
w103:708	constant_pad_nd	1
w103:712	_native_batch_norm_legit.no_stats	1
w103:713	pow.Tensor_Tensor_out	1
w103:714	replication_pad1d.out	5
w103:715	tanh.out	1
w103:719	flip	1
w103:720	ge.Scalar_out	2
w103:721	alias_copy	2
w103:722	atanh.out	1
w103:723	remainder.Scalar_out	1
w103:724	lift_fresh_copy	1
w103:725	select_copy.int	1
w103:726	ge.Tensor_out	2
w103:727	bitwise_right_shift.Tensor_Scalar_out	1
w103:728	maximum.out	1
w103:729	div.Scalar	1
w103:731	transpose_copy.int	2
w103:732	hardtanh	1
w103:733	roll	8
w103:734	div.out_mode	1
w103:736	min	1
w103:737	permute_copy	1
w103:738	mm.out	1
w103:739	sqrt.out	1
w103:740	repeat	1
w103:742	eq.Scalar_out	2
w103:743	asinh.out	1
w103:744	narrow_copy	0
w103:745	expm1.out	0
w103:746	amax.out	1
w103:747	logical_not.out	2
w103:748	convolution	1
w103:750	glu.out	7
w103:751	logical_or	0
w103:752	remainder.Tensor_out	0
w103:753	native_group_norm	1
w103:754	squeeze_copy.dims	2
w103:757	topk.values	3
w103:758	floor.out	1
w103:759	lt.Tensor_out	2
w103:760	amin.out	1
w103:761	round.out	0
w103:762	cos.out	1
w103:763	linear	6
w103:764	sinh.out	1
w103:765	lt.Scalar_out	1
w103:768	mul.out	1
w103:769	hardtanh.out	1
w103:770	view_copy	1
w103:771	fmod.Scalar_out	2
w103:772	abs	1
w103:773	sign.out	1
w103:774	detach_copy	0
w103:775	zeros.out	1
w103:777	split_copy.Tensor	0
w103:779	bitwise_xor.Scalar_out	0
w103:781	eq.Tensor_out	2
w104:0	bitwise_and.Scalar_out	2
w104:1	expand_copy	2
w104:2	_adaptive_avg_pool2d	1
w104:3	narrow_copy	0
w104:4	bitwise_right_shift.Tensor_out	1
w104:5	pow.Tensor_Scalar_out	1
w104:6	remainder.Scalar	0
w104:7	grid_sampler_2d	1
w104:8	bitwise_left_shift.Tensor_Scalar	0
w104:9	replication_pad3d.out	9
w104:10	bitwise_and.Scalar	1
w104:11	logical_and	0
w104:12	neg.out	1
w104:13	slice_copy.Tensor	0
w104:14	relu	1
w104:15	mean.dtype_out	1
w104:16	sub.out	3
w104:17	isnan	1
w104:18	constant_pad_nd	1
w104:22	_native_batch_norm_legit.no_stats	1
w104:23	pow.Tensor_Tensor_out	1
w104:24	replication_pad1d.out	3
w104:25	tanh.out	1
w104:29	flip	1
w104:30	ge.Scalar_out	2
w104:31	alias_copy	2
w104:32	atanh.out	1
w104:34	lift_fresh_copy	1
w104:35	select_copy.int	1
w104:36	ge.Tensor_out	2
w104:37	bitwise_right_shift.Tensor_Scalar_out	0
w104:38	maximum.out	1
w104:39	div.Scalar	1
w104:41	transpose_copy.int	2
w104:42	hardtanh	1
w104:43	roll	6
w104:44	div.out_mode	1
w104:46	min	1
w104:47	permute_copy	1
w104:48	mm.out	1
w104:49	sqrt.out	1
w104:50	repeat	1
w104:52	eq.Scalar_out	1
w104:53	asinh.out	1
w104:54	narrow_copy	0
w104:55	expm1.out	0
w104:56	amax.out	1
w104:57	logical_not.out	2
