job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w92:658	4	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			12	7	6	
w92:686	1	CANT_ISOLATE										BUILD:SKIP
w92:717	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n1	6	5	3	
w93:111	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		10	5	4	
w93:199	3	CANT_ISOLATE										BUILD:SKIP
w93:202	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	9		n9,n7,n6,n8	14	6	3	
w93:212	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	0	5	
w93:230	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n5	5	3	3	
w93:305	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n4		9	5	4	
w93:347	1	CANT_ISOLATE										BUILD:SKIP
w93:390	3	CANT_ISOLATE										BUILD:SKIP
w93:40	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n8		5	3	4	
w93:430	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	2	4	
w93:455	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			2	0	5	
w93:501	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	1	0	4	
w93:517	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			9	0	4	
w93:520	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n9		2	2	4	
w93:525	0	CANT_ISOLATE										BUILD:SKIP
w93:531	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			2	0	5	
w93:536	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			9	3	4	
w93:565	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			11	7	5	
w93:615	0	CANT_ISOLATE										BUILD:SKIP
w93:618	1	CANT_ISOLATE										BUILD:SKIP
w93:662	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	1			1	1	4	
w93:690	1	CANT_ISOLATE										BUILD:SKIP
w93:700	3	CANT_ISOLATE										BUILD:SKIP
w93:72	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		8	5	4	
w93:746	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	4		n7,n6	11	5	3	
w93:8	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			5	2	4	
w94:112	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	2	5	
w94:134	1	POISON										native-crashed 6x during localization
w94:174	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			3	0	6	
w94:203	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		7	4	3	
w94:204	1	CANT_ISOLATE										BUILD:SKIP
w94:231	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n1,n3,n0,n2	9	7	4	
w94:302	0	POISON										native-crashed 6x during localization
w94:329	1	CANT_ISOLATE										BUILD:SKIP
w94:418	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n1	9	2	3	
w94:464	0	CANT_ISOLATE										BUILD:SKIP
w94:581	3	CANT_ISOLATE										BUILD:SKIP
w94:672	1	CANT_ISOLATE										BUILD:SKIP
w94:681	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		11	3	5	
w94:709	0	CANT_ISOLATE										BUILD:SKIP
w94:71	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		8	4	4	
w94:724	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n6	4	0	3	
w95:135	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		5	1	4	
w95:139	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			1	0	4	
w95:15	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	7	2	5	
w95:158	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	5		n9	2	2	3	
w95:163	0	CANT_ISOLATE										BUILD:SKIP
w95:174	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		7	3	4	
w95:182	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	4	
w95:245	1	CANT_ISOLATE										BUILD:SKIP
w95:254	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2	0	0	4	
w95:261	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	3	1	6	
w95:30	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	2	1	5	
w95:376	2	CANT_ISOLATE										BUILD:SKIP
w95:384	0	CANT_ISOLATE										BUILD:SKIP
w95:392	1	CANT_ISOLATE										BUILD:SKIP
w95:4	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		11	4	3	
w95:423	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			0	0	5	
w95:446	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	2	4	
w95:533	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		8	3	3	
w95:548	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			7	2	4	
w95:641	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		8	1	5	
w95:688	3	CANT_ISOLATE										BUILD:SKIP
w95:696	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n3,n1	4	2	4	
w95:748	0	CANT_ISOLATE										BUILD:SKIP
w96:121	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			1	1	5	
w96:135	1	OPERATOR	CONE_LOCAL	OPERATOR	n9	1			4	0	5	
w96:163	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		10	3	6	
w96:165	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		10	4	3	
w96:18	1	CANT_ISOLATE										BUILD:SKIP
w96:24	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n1	7	4	5	
w96:278	2	CANT_ISOLATE										BUILD:SKIP
w96:314	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n2	0	1	5	
w96:376	0	CANT_ISOLATE										BUILD:SKIP
w96:387	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6,n7		11	3	3	
w96:567	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			0	1	3	
w96:71	0	CANT_ISOLATE										BUILD:SKIP
w96:739	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	5			0	0	3	
w96:764	0	CANT_ISOLATE										BUILD:SKIP
w97:157	3	CANT_ISOLATE										BUILD:SKIP
w97:21	0	CANT_ISOLATE										BUILD:SKIP
w97:295	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			9	3	4	
w97:357	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	10	3	4	
w97:358	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		8	4	4	
w97:383	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	4	2	3	
w97:390	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n7		0	0	3	
w97:405	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		0	4	3	
w97:413	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	1	4	
w97:415	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n2,n3	5	3	4	
w97:443	4	OPERATOR	CONE_LOCAL	OPERATOR	n10	2			6	3	6	
w97:48	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	11	2	4	
w97:521	0	CANT_ISOLATE										BUILD:SKIP
w97:626	0	POISON										native-crashed 6x during localization
w97:644	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	0	4	
w97:671	1	CANT_ISOLATE										BUILD:SKIP
w97:734	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			0	0	6	
w97:748	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	4	
w97:760	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		7	4	3	
w98:116	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			2	0	5	
w98:13	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			2	1	4	
w98:147	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	1	5	
w98:215	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n5,n6	11	4	4	
w98:241	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			9	3	4	
w98:291	0	CANT_ISOLATE										BUILD:SKIP
w98:302	0	CANT_ISOLATE										BUILD:SKIP
w98:35	1	CANT_ISOLATE										BUILD:SKIP
w98:372	4	CANT_ISOLATE										BUILD:SKIP
w98:404	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n7,n6	13	9	3	
w98:41	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	4		n2,n4	12	8	3	
w98:440	0	CANT_ISOLATE										BUILD:SKIP
w98:464	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		8	4	4	
w98:507	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		5	3	4	
w98:569	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		9	2	6	
w98:573	0	POISON										native-crashed 6x during localization
w98:581	3	CANT_ISOLATE										BUILD:SKIP
w98:638	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		2	4	4	
w98:671	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2	4	3	3	
w98:739	2	POISON										native-crashed 6x during localization
w99:121	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			4	2	5	
w99:126	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		8	3	5	
w99:145	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		10	3	4	
w99:148	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	4	1	5	
w99:149	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		9	4	5	
w99:218	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n0,n3	12	4	4	
w99:261	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		2	2	4	
w99:272	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n1,n3	0	1	3	
w99:296	0	CANT_ISOLATE										BUILD:SKIP
w99:297	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		6	3	4	
w99:308	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n2	1	0	4	
w99:389	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	5			4	4	3	
w99:467	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n3,n1,n4	8	5	4	
w99:488	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		11	3	4	
w99:523	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n1	9	6	3	
w99:534	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n1	13	5	4	
w99:610	0	CANT_ISOLATE										BUILD:SKIP
w99:613	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n2		7	3	4	
w99:619	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		14	6	5	
w99:635	2	CANT_ISOLATE										BUILD:SKIP
w99:648	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			0	0	4	
w99:65	0	CANT_ISOLATE										BUILD:SKIP
w99:723	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n2		10	3	4	
w99:86	1	CANT_ISOLATE										BUILD:SKIP
w9:105	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	1			7	2	4	
w9:18	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		7	2	5	
w9:183	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			2	1	4	
w9:242	0	CANT_ISOLATE										BUILD:SKIP
w9:251	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n10		n7		5	3	5	
w9:300	0	CANT_ISOLATE										BUILD:SKIP
w9:301	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n0,n1,n2,n4	11	6	3	
w9:340	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n4	3	0	3	
w9:348	0	CANT_ISOLATE										BUILD:SKIP
w9:354	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n0,n1	11	2	6	
w9:394	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		6	1	5	
w9:474	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		9	2	5	
w9:478	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2	1	0	4	
w9:662	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			9	3	5	
w9:70	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			11	4	4	
w9:94	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n4,n5,n0,n1	8	6	3	
